id_pedido,fecha_salida,pais,producto,ciudad,dias_previstos,dias_reales,costo_envio,ingreso_venta,penalizacion,estado,lat,lon,margen_neto
PED-00926,2024-08-13,Perú,Laptop Pro,Arequipa,6,14.0,65.32873355636312,271.73172926507976,94.41706967469344,Retrasado,-16.409,-71.5375,111.98592603402321
PED-00927,2024-06-23,Chile,Mouse Ergonómico,Valparaíso,7,7.0,36.54985516069331,48.27510998380119,0.0,A tiempo,-33.0472,-71.6127,11.725254823107875
PED-00928,2024-04-04,Perú,Teclado Mecánico,Trujillo,8,9.0,41.38950327834424,103.35490007043734,8.303110053968465,Retrasado,-8.115,-79.029,53.66228673812463
PED-00929,2024-01-27,Perú,Laptop Pro,Arequipa,7,7.0,63.77180936504561,256.7837068288599,0.0,A tiempo,-16.409,-71.5375,193.0118974638143
PED-00930,2024-05-09,México,Hub Usb-C,Guadalajara,7,8.0,60.2003650690209,52.90333979002845,8.494476407836284,Retrasado,20.6597,-103.3496,-15.791501686828735
PED-00931,2024-09-01,Chile,Monitor 4K,Santiago,9,11.0,46.36868353182922,83.05237132357297,14.25246379238626,Retrasado,-33.4489,-70.6693,22.431223999357492
PED-00932,2024-02-28,Colombia,Mouse Ergonómico,Bogotá,6,7.0,38.5440200112072,80.43375299263136,8.743361536967395,Retrasado,4.711,-74.0721,33.14637144445676
PED-00933,2024-02-03,Perú,Teclado Mecánico,Lima,6,5.0,53.412158424920335,78.4808588471218,0.0,A tiempo,-12.0464,-77.0428,25.06870042220146
PED-00934,2024-07-24,Colombia,Teclado Mecánico,Cali,4,5.0,45.00274609000988,118.65778387361046,5.883127212185778,Retrasado,3.4516,-76.5319,67.7719105714148
PED-00935,2024-09-08,Chile,Monitor 4K,Valparaíso,8,12.0,50.74509593826773,103.16191208601116,53.20555609106614,Retrasado,-33.0472,-71.6127,-0.7887399433227174
PED-00936,2024-02-07,Perú,Hub Usb-C,Trujillo,7,9.0,60.25632113872582,88.4737587795553,27.062227783140727,Retrasado,-8.115,-79.029,1.155209857688746
PED-00937,2024-10-22,Colombia,Teclado Mecánico,Medellín,4,7.0,56.4201191049262,107.32051713245929,21.592509005006384,Retrasado,6.2476,-75.5658,29.3078890225267
PED-00938,2024-11-18,Colombia,Monitor 4K,Medellín,3,3.0,35.98099155047466,60.33891835581471,0.0,A tiempo,6.2476,-75.5658,24.35792680534005
PED-00939,2024-12-17,México,Monitor 4K,CDMX,5,7.0,50.49328165794844,104.21114495638712,24.77654874702359,Retrasado,19.4326,-99.1332,28.94131455141509
PED-00940,2024-01-28,Chile,Mouse Ergonómico,Santiago,9,10.0,57.22446985220979,106.02409971378536,7.115286258634137,Retrasado,-33.4489,-70.6693,41.68434360294143
PED-00941,2024-03-18,Chile,Monitor 4K,Concepción,11,10.0,46.34719141796115,39.878125625700775,0.0,A tiempo,-36.8201,-73.0444,-6.469065792260373
PED-00942,2024-03-17,Chile,Monitor 4K,Concepción,8,9.0,73.87967705524733,139.82775017481447,5.641352522373833,Retrasado,-36.8201,-73.0444,60.306720597193305
PED-00943,2024-10-15,Perú,Monitor 4K,Lima,9,8.0,51.80071037695981,64.74265179092018,0.0,A tiempo,-12.0464,-77.0428,12.941941413960365
PED-00944,2024-06-04,México,Teclado Mecánico,Guadalajara,5,5.0,47.27066679774487,103.6123919682574,0.0,A tiempo,20.6597,-103.3496,56.341725170512525
PED-00945,2024-02-13,Perú,Monitor 4K,Lima,9,10.0,41.64310994979964,146.5764696214108,13.04396446915202,Retrasado,-12.0464,-77.0428,91.88939520245916
PED-00946,2024-05-07,Chile,Monitor 4K,Concepción,7,8.0,60.97220191606439,137.02707030855478,7.070848248877104,Retrasado,-36.8201,-73.0444,68.9840201436133
PED-00947,2024-03-01,Perú,Monitor 4K,Arequipa,6,5.0,58.67187412827739,101.37333554275342,0.0,A tiempo,-16.409,-71.5375,42.701461414476036
PED-00948,2024-10-12,Colombia,Monitor 4K,Cali,5,8.0,25.02645628585907,85.50003988471725,19.027152572812305,Retrasado,3.4516,-76.5319,41.44643102604588
PED-00949,2024-08-01,Perú,Hub Usb-C,Lima,8,10.0,55.76451345122423,137.9004763430227,11.483452605698448,Retrasado,-12.0464,-77.0428,70.65251028610001
PED-00950,2024-11-06,Perú,Teclado Mecánico,Trujillo,7,7.0,34.91444031787144,126.9877991123448,0.0,A tiempo,-8.115,-79.029,92.07335879447336
PED-00951,2024-11-01,Chile,Monitor 4K,Valparaíso,8,6.0,51.849705750731566,75.2653991982348,0.0,A tiempo,-33.0472,-71.6127,23.415693447503237
PED-00952,2024-11-12,Colombia,Laptop Pro,Medellín,5,5.0,34.52756352076695,268.2042541199324,0.0,A tiempo,6.2476,-75.5658,233.67669059916545
PED-00953,2024-04-25,Chile,Laptop Pro,Valparaíso,9,9.0,67.07329809559224,217.10579273216007,0.0,A tiempo,-33.0472,-71.6127,150.03249463656783
PED-00954,2024-09-24,Colombia,Laptop Pro,Bogotá,4,5.0,22.291811972713106,306.1612736673435,13.400771596877242,Retrasado,4.711,-74.0721,270.46869009775315
PED-00955,2024-07-13,Colombia,Mouse Ergonómico,Cali,3,3.0,17.216473711976757,96.69209019926406,0.0,A tiempo,3.4516,-76.5319,79.4756164872873
PED-00956,2024-08-18,Colombia,Hub Usb-C,Bogotá,5,1.0,21.045720390749583,145.4476549857017,0.0,A tiempo,4.711,-74.0721,124.40193459495211
PED-00957,2024-08-14,Chile,Laptop Pro,Santiago,8,8.0,36.6343149968508,314.3622037392147,0.0,A tiempo,-33.4489,-70.6693,277.7278887423639
PED-00958,2024-06-01,Colombia,Hub Usb-C,Bogotá,3,3.0,43.36657357758983,153.36916776690762,0.0,A tiempo,4.711,-74.0721,110.00259418931779
PED-00959,2024-10-28,México,Laptop Pro,Guadalajara,7,9.0,65.48639295024037,272.1054308833532,17.51518695607926,Retrasado,20.6597,-103.3496,189.1038509770336
PED-00960,2024-08-07,México,Mouse Ergonómico,CDMX,5,5.0,53.20216577948829,145.5260132387047,0.0,A tiempo,19.4326,-99.1332,92.32384745921641
PED-00961,2024-06-05,México,Teclado Mecánico,Guadalajara,5,10.0,62.21294945685148,78.8433448358138,58.2702396319127,Retrasado,20.6597,-103.3496,-41.63984425295039
PED-00962,2024-10-18,México,Hub Usb-C,Monterrey,7,4.0,51.33958380580236,131.10384247169088,0.0,A tiempo,25.6866,-100.3161,79.76425866588852
PED-00963,2024-11-13,Chile,Teclado Mecánico,Concepción,8,12.0,49.04888352299234,41.64966429877226,28.057859265831752,Retrasado,-36.8201,-73.0444,-35.457078490051835
PED-00964,2024-01-31,Perú,Mouse Ergonómico,Trujillo,7,7.0,46.66962380946239,109.40541197464754,0.0,A tiempo,-8.115,-79.029,62.73578816518515
PED-00965,2024-11-08,Perú,Hub Usb-C,Lima,7,10.0,46.89609008622435,20.6124823421636,24.64056917445676,Retrasado,-12.0464,-77.0428,-50.92417691851751
PED-00966,2024-02-20,México,Teclado Mecánico,Monterrey,5,6.0,34.52198443690969,89.31450056232981,14.895648082378068,Retrasado,25.6866,-100.3161,39.896868043042055
PED-00967,2024-04-16,Perú,Mouse Ergonómico,Trujillo,6,9.0,52.64254763607339,117.61415975511656,19.730660162194415,Retrasado,-8.115,-79.029,45.24095195684876
PED-00968,2024-11-16,México,Monitor 4K,Guadalajara,5,5.0,49.59666089785957,79.16125795075617,0.0,A tiempo,20.6597,-103.3496,29.564597052896595
PED-00969,2024-04-18,México,Hub Usb-C,CDMX,7,6.0,57.45360724077876,57.98249484976131,0.0,A tiempo,19.4326,-99.1332,0.5288876089825507
PED-00970,2024-05-15,Perú,Teclado Mecánico,Arequipa,7,11.0,50.9352349643861,133.84473877183734,37.30569922416144,Retrasado,-16.409,-71.5375,45.60380458328981
PED-00971,2024-12-04,Perú,Mouse Ergonómico,Lima,8,8.0,48.37296298430908,95.86148840612306,0.0,A tiempo,-12.0464,-77.0428,47.488525421813975
PED-00972,2024-02-11,Colombia,Monitor 4K,Bogotá,4,5.0,21.28806969992369,80.41717411877313,14.863557955057413,Retrasado,4.711,-74.0721,44.265546463792035
PED-00973,2024-03-21,México,Hub Usb-C,CDMX,5,9.0,50.721532368217616,101.67583684617108,37.01232601204613,Retrasado,19.4326,-99.1332,13.941978465907333
PED-00974,2024-05-02,Perú,Monitor 4K,Lima,7,6.0,57.38237230816162,205.4667656778236,0.0,A tiempo,-12.0464,-77.0428,148.08439336966197
PED-00975,2024-03-29,Perú,Laptop Pro,Trujillo,7,9.0,38.566610089161394,346.1401139912617,11.090793213503014,Retrasado,-8.115,-79.029,296.48271068859736
PED-00976,2024-10-09,Perú,Hub Usb-C,Arequipa,7,7.0,50.8747375368074,146.5029467275136,0.0,A tiempo,-16.409,-71.5375,95.6282091907062
PED-00977,2024-02-08,Colombia,Mouse Ergonómico,Medellín,4,4.0,32.33042951529484,117.42185275969456,0.0,A tiempo,6.2476,-75.5658,85.09142324439972
PED-00978,2024-03-21,México,Mouse Ergonómico,CDMX,6,7.0,42.81935216381736,106.65941090308588,9.040201028628136,Retrasado,19.4326,-99.1332,54.79985771064038
PED-00979,2024-01-02,México,Hub Usb-C,CDMX,6,4.0,44.12143695092,4.156708466783357,0.0,A tiempo,19.4326,-99.1332,-39.96472848413664
PED-00980,2024-07-28,Chile,Laptop Pro,Concepción,9,9.0,52.306108487662144,272.8407861414747,0.0,A tiempo,-36.8201,-73.0444,220.5346776538126
PED-00981,2024-08-18,Colombia,Hub Usb-C,Bogotá,5,9.0,18.66578981707377,80.77702347190102,20.506313139366487,Retrasado,4.711,-74.0721,41.60492051546076
PED-00982,2024-12-18,Colombia,Teclado Mecánico,Bogotá,3,6.0,33.499237152493926,25.00431743809868,15.03610841727054,Retrasado,4.711,-74.0721,-23.531028131665785
PED-00983,2024-10-31,México,Mouse Ergonómico,Guadalajara,5,5.0,41.046456263408,53.703368391382654,0.0,A tiempo,20.6597,-103.3496,12.656912127974657
PED-00984,2024-08-28,Chile,Monitor 4K,Valparaíso,10,11.0,60.62853693033216,20.766541163094644,6.890170673345542,Retrasado,-33.0472,-71.6127,-46.75216644058306
PED-00985,2024-05-29,Chile,Mouse Ergonómico,Valparaíso,8,8.0,73.378277453883,98.4670465721051,0.0,A tiempo,-33.0472,-71.6127,25.088769118222103
PED-00986,2024-01-17,México,Laptop Pro,CDMX,5,9.0,41.392431982981805,332.7506388339526,46.13086263330975,Retrasado,19.4326,-99.1332,245.22734421766108
PED-00987,2024-04-28,Perú,Hub Usb-C,Arequipa,7,7.0,55.34207862374674,144.27098074497314,0.0,A tiempo,-16.409,-71.5375,88.9289021212264
PED-00988,2024-05-27,Colombia,Mouse Ergonómico,Medellín,3,4.0,22.73258095117981,116.59137848316963,8.134055614745563,Retrasado,6.2476,-75.5658,85.72474191724426
PED-00989,2024-12-27,Chile,Teclado Mecánico,Valparaíso,11,14.0,60.4095417379779,61.46414635205724,19.48295706426057,Retrasado,-33.0472,-71.6127,-18.428352450181226
PED-00990,2024-05-24,Perú,Laptop Pro,Trujillo,7,7.0,37.34741590914785,222.7173936592016,0.0,A tiempo,-8.115,-79.029,185.36997775005375
PED-00991,2024-12-25,Chile,Laptop Pro,Valparaíso,8,12.0,54.80586758427712,229.72525202393996,46.47060618909583,Retrasado,-33.0472,-71.6127,128.44877825056702
PED-00992,2024-08-20,Perú,Monitor 4K,Lima,7,5.0,41.27011033110647,49.24069690982006,0.0,A tiempo,-12.0464,-77.0428,7.970586578713586
PED-00993,2024-02-06,Perú,Mouse Ergonómico,Lima,7,12.0,47.93015410901632,64.44561207857302,37.76156084592827,Retrasado,-12.0464,-77.0428,-21.246102876371573
PED-00994,2024-12-17,Colombia,Hub Usb-C,Cali,4,4.0,19.689747248526928,93.61006008033654,0.0,A tiempo,3.4516,-76.5319,73.92031283180961
PED-00995,2024-04-29,Chile,Laptop Pro,Santiago,7,8.0,58.223504708957535,259.43343127492125,0.0,A tiempo,-33.4489,-70.6693,201.2099265659637
PED-00996,2024-05-15,Chile,Teclado Mecánico,Concepción,7,4.0,41.63019645560413,113.55903574673046,0.0,A tiempo,-36.8201,-73.0444,71.92883929112634
PED-00997,2024-11-16,Perú,Teclado Mecánico,Lima,6,6.0,55.519642593318274,90.70905988802107,0.0,A tiempo,-12.0464,-77.0428,35.1894172947028
PED-00998,2024-10-28,México,Hub Usb-C,CDMX,5,4.0,46.55901971737667,100.42182846964104,0.0,A tiempo,19.4326,-99.1332,53.86280875226437
PED-00999,2024-12-04,Chile,Teclado Mecánico,Santiago,8,8.0,48.855276282011374,145.6100221068482,0.0,A tiempo,-33.4489,-70.6693,96.75474582483682
PED-01000,2024-04-11,Colombia,Monitor 4K,Medellín,4,4.0,31.477559074001285,52.7907306319852,0.0,A tiempo,6.2476,-75.5658,21.313171557983914
PED-01001,2024-08-05,México,Hub Usb-C,Guadalajara,6,9.0,42.38175328341151,116.74818313169472,33.16710821681791,Retrasado,20.6597,-103.3496,41.199321631465295
PED-01002,2024-02-28,Chile,Teclado Mecánico,Santiago,9,10.0,52.10367113540887,99.44107086095708,11.798728739471748,Retrasado,-33.4489,-70.6693,35.53867098607647
PED-01003,2024-10-05,Colombia,Monitor 4K,Bogotá,3,4.0,45.30334564354411,86.6605487612122,11.4293120816076,Retrasado,4.711,-74.0721,29.927891036060487
PED-01004,2024-04-25,México,Teclado Mecánico,CDMX,6,5.0,42.21905214167285,135.4102528346384,0.0,A tiempo,19.4326,-99.1332,93.19120069296557
PED-01005,2024-11-27,Chile,Mouse Ergonómico,Concepción,8,7.0,61.71810143273845,135.1605661822803,0.0,A tiempo,-36.8201,-73.0444,73.44246474954184
PED-01006,2024-03-17,Colombia,Hub Usb-C,Medellín,3,8.0,44.980976334877845,62.14036816046288,31.722852038353224,Retrasado,6.2476,-75.5658,-14.563460212768192
PED-01007,2024-05-16,México,Teclado Mecánico,Guadalajara,6,6.0,41.83845010971956,92.71357664568303,0.0,A tiempo,20.6597,-103.3496,50.875126535963474
PED-01008,2024-03-13,Chile,Teclado Mecánico,Concepción,8,13.0,35.44945394909448,111.24846730336262,58.1214986710676,Retrasado,-36.8201,-73.0444,17.677514683200542
PED-01009,2024-02-06,México,Monitor 4K,Monterrey,6,6.0,53.01960900171765,89.07973007909662,0.0,A tiempo,25.6866,-100.3161,36.06012107737897
PED-01010,2024-01-31,Perú,Mouse Ergonómico,Arequipa,7,8.0,44.52592477233127,123.40085329151194,10.310031297429624,Retrasado,-16.409,-71.5375,68.56489722175104
PED-01011,2024-03-25,Perú,Mouse Ergonómico,Lima,9,12.0,68.68603219163002,111.247680716411,35.488932560660615,Retrasado,-12.0464,-77.0428,7.072715964120363
PED-01012,2024-06-06,México,Monitor 4K,Guadalajara,5,9.0,50.34807540499832,173.30244961424052,45.49563401493197,Retrasado,20.6597,-103.3496,77.45874019431022
PED-01013,2024-10-31,Perú,Mouse Ergonómico,Trujillo,6,6.0,41.97800591964821,38.788834562808496,0.0,A tiempo,-8.115,-79.029,-3.189171356839715
PED-01014,2024-10-18,Perú,Teclado Mecánico,Arequipa,6,6.0,38.528404889882886,95.1025604101041,0.0,A tiempo,-16.409,-71.5375,56.57415552022122
PED-01015,2024-05-27,México,Teclado Mecánico,CDMX,5,6.0,60.89904959090831,63.65989953951236,0.0,A tiempo,19.4326,-99.1332,2.760849948604047
PED-01016,2024-08-12,Perú,Mouse Ergonómico,Lima,7,8.0,44.28816025915813,124.16429821756176,7.487071559664678,Retrasado,-12.0464,-77.0428,72.38906639873895
PED-01017,2024-03-04,México,Teclado Mecánico,Monterrey,5,8.0,50.43828799460428,35.31312439817822,35.34547753767204,Retrasado,25.6866,-100.3161,-50.4706411340981
PED-01018,2024-08-27,México,Mouse Ergonómico,CDMX,6,7.0,59.55802745112481,113.85250840899546,14.021941183826756,Retrasado,19.4326,-99.1332,40.2725397740439
PED-01019,2024-12-18,Perú,Monitor 4K,Lima,7,9.0,45.157416480691694,74.79806274606636,17.714646557996666,Retrasado,-12.0464,-77.0428,11.925999707378004
PED-01020,2024-06-04,Chile,Hub Usb-C,Santiago,8,13.0,49.5407117125984,70.63352535515943,63.95520936693232,Retrasado,-33.4489,-70.6693,-42.86239572437129
PED-01021,2024-12-24,México,Monitor 4K,Guadalajara,5,6.0,49.8343159017748,42.14007185837251,12.247893011954352,Retrasado,20.6597,-103.3496,-19.942137055356646
PED-01022,2024-07-25,México,Hub Usb-C,Monterrey,6,7.0,56.83324511516092,81.39696215195976,5.595261968718225,Retrasado,25.6866,-100.3161,18.96845506808061
PED-01023,2024-05-19,Chile,Monitor 4K,Santiago,8,6.0,55.90744335510325,143.38002121163703,0.0,A tiempo,-33.4489,-70.6693,87.47257785653377
PED-01024,2024-09-13,Perú,Laptop Pro,Arequipa,6,1.0,47.79886268745172,298.9924526588208,0.0,A tiempo,-16.409,-71.5375,251.19358997136908
PED-01025,2024-10-03,Colombia,Teclado Mecánico,Bogotá,4,5.0,30.636490614965176,125.10721671497896,14.673191722305912,Retrasado,4.711,-74.0721,79.79753437770788
PED-01026,2024-09-09,Chile,Monitor 4K,Santiago,9,9.0,46.28220988476512,166.585672878651,0.0,A tiempo,-33.4489,-70.6693,120.30346299388587
PED-01027,2024-08-12,Colombia,Hub Usb-C,Medellín,4,4.0,15.223875930805551,110.55022339290304,0.0,A tiempo,6.2476,-75.5658,95.32634746209749
PED-01028,2024-02-11,Perú,Mouse Ergonómico,Trujillo,7,8.0,52.57600857398129,77.64801711750637,6.217519976476784,Retrasado,-8.115,-79.029,18.854488567048296
PED-01029,2024-11-02,México,Mouse Ergonómico,Monterrey,7,7.0,68.92191760833067,118.6900886073116,0.0,A tiempo,25.6866,-100.3161,49.76817099898092
PED-01030,2024-01-21,México,Monitor 4K,CDMX,6,9.0,41.16280859308937,78.22815414742833,25.346675225195497,Retrasado,19.4326,-99.1332,11.718670329143457
PED-01031,2024-08-09,Perú,Monitor 4K,Arequipa,7,8.0,42.26970290397297,79.82309266811322,5.349058590731093,Retrasado,-16.409,-71.5375,32.20433117340916
PED-01032,2024-06-14,Perú,Monitor 4K,Lima,8,8.0,41.29272228356258,39.20428801524061,0.0,A tiempo,-12.0464,-77.0428,-2.0884342683219757
PED-01033,2024-11-05,Perú,Mouse Ergonómico,Lima,6,9.0,57.24591778723123,137.0502996433757,26.63535299057541,Retrasado,-12.0464,-77.0428,53.16902886556905
PED-01034,2024-05-08,Perú,Laptop Pro,Trujillo,6,6.0,54.4848545419644,284.5598969740224,0.0,A tiempo,-8.115,-79.029,230.075042432058
PED-01035,2024-01-14,Perú,Monitor 4K,Arequipa,6,8.0,48.41462307583544,107.28392983263448,26.038407845119654,Retrasado,-16.409,-71.5375,32.830898911679384
PED-01036,2024-02-16,Perú,Mouse Ergonómico,Lima,6,6.0,40.81980938361035,58.56152285573442,0.0,A tiempo,-12.0464,-77.0428,17.74171347212407
PED-01037,2024-04-27,Perú,Mouse Ergonómico,Arequipa,8,8.0,50.92376791639924,117.4379051886189,0.0,A tiempo,-16.409,-71.5375,66.51413727221966
PED-01038,2024-12-11,México,Monitor 4K,Monterrey,5,6.0,34.35377872664196,69.52235047459665,13.224223100162773,Retrasado,25.6866,-100.3161,21.944348647791912
PED-01039,2024-10-21,Colombia,Hub Usb-C,Bogotá,5,6.0,31.43426566857493,94.33165113192705,7.164905672661174,Retrasado,4.711,-74.0721,55.732479790690945
PED-01040,2024-10-27,Colombia,Hub Usb-C,Medellín,5,7.0,38.71524386087934,135.11304124956504,15.27145901837202,Retrasado,6.2476,-75.5658,81.12633837031368
PED-01041,2024-01-11,México,Teclado Mecánico,Guadalajara,6,6.0,37.48800863366322,131.63037248930118,0.0,A tiempo,20.6597,-103.3496,94.14236385563797
PED-01042,2024-12-10,Chile,Mouse Ergonómico,Santiago,7,4.0,34.674817231703365,99.11879709932238,0.0,A tiempo,-33.4489,-70.6693,64.44397986761902
PED-01043,2024-05-17,Colombia,Teclado Mecánico,Cali,6,6.0,45.7943789169486,29.274758691731265,0.0,A tiempo,3.4516,-76.5319,-16.519620225217338
PED-01044,2024-10-22,Chile,Teclado Mecánico,Valparaíso,8,10.0,43.88240360495415,219.71242280242564,24.336744134678053,Retrasado,-33.0472,-71.6127,151.49327506279343
PED-01045,2024-01-21,México,Hub Usb-C,Monterrey,6,6.0,61.35947845943822,169.83435881092544,0.0,A tiempo,25.6866,-100.3161,108.47488035148722
PED-01046,2024-03-30,Chile,Hub Usb-C,Santiago,9,9.0,48.460023348021686,128.90699299553194,0.0,A tiempo,-33.4489,-70.6693,80.44696964751026
PED-01047,2024-08-28,México,Laptop Pro,Monterrey,5,8.0,48.38045183058672,269.8718487363612,26.629797016763973,Retrasado,25.6866,-100.3161,194.8615998890105
PED-01048,2024-09-22,Perú,Mouse Ergonómico,Lima,7,7.0,54.38412699496645,95.4563135319214,0.0,A tiempo,-12.0464,-77.0428,41.072186536954945
PED-01049,2024-11-29,Perú,Laptop Pro,Lima,6,4.0,41.1600114325356,278.26318280893935,0.0,A tiempo,-12.0464,-77.0428,237.10317137640374
PED-01050,2024-08-14,Colombia,Monitor 4K,Cali,3,3.0,31.324971434956456,150.55423756385554,0.0,A tiempo,3.4516,-76.5319,119.22926612889908
PED-01051,2024-05-22,Colombia,Laptop Pro,Cali,3,3.0,26.185105851759072,310.5001156340734,0.0,A tiempo,3.4516,-76.5319,284.3150097823143
PED-01052,2024-04-02,Chile,Monitor 4K,Santiago,9,8.0,36.795065565949685,68.63344566560669,0.0,A tiempo,-33.4489,-70.6693,31.838380099657
PED-01053,2024-10-26,Chile,Teclado Mecánico,Valparaíso,10,10.0,53.37482074726399,81.16979603500872,0.0,A tiempo,-33.0472,-71.6127,27.794975287744727
PED-01054,2024-08-11,Colombia,Mouse Ergonómico,Bogotá,5,7.0,27.36692193122084,144.8475257027962,21.153224952448326,Retrasado,4.711,-74.0721,96.32737881912702
PED-01055,2024-11-21,Perú,Laptop Pro,Lima,6,6.0,48.429751715552925,364.0039138728191,0.0,A tiempo,-12.0464,-77.0428,315.5741621572662
PED-01056,2024-09-08,México,Mouse Ergonómico,Monterrey,5,6.0,37.89839056585842,161.13326253944982,9.758925108294909,Retrasado,25.6866,-100.3161,113.47594686529649
PED-01057,2024-02-16,Perú,Teclado Mecánico,Arequipa,8,13.0,65.91400367762805,130.2812826021591,48.53801108338512,Retrasado,-16.409,-71.5375,15.829267841145942
PED-01058,2024-08-28,Colombia,Teclado Mecánico,Medellín,4,4.0,38.76714186386116,89.89500524789453,0.0,A tiempo,6.2476,-75.5658,51.12786338403337
PED-01059,2024-06-27,México,Teclado Mecánico,CDMX,7,8.0,59.641558841719785,-29.66055301316481,13.206753834010703,Retrasado,19.4326,-99.1332,-102.5088656888953
PED-01060,2024-07-28,Chile,Teclado Mecánico,Valparaíso,9,9.0,46.94555297558318,111.88640095232888,0.0,A tiempo,-33.0472,-71.6127,64.9408479767457
PED-01061,2024-06-19,Colombia,Hub Usb-C,Bogotá,4,3.0,12.708171104965796,99.92684964623598,0.0,A tiempo,4.711,-74.0721,87.21867854127018
PED-01062,2024-06-13,Perú,Hub Usb-C,Arequipa,8,8.0,69.52917382489511,105.59928385285414,0.0,A tiempo,-16.409,-71.5375,36.07011002795903
PED-01063,2024-12-09,Chile,Teclado Mecánico,Concepción,8,8.0,49.38902491994132,102.15589388132824,0.0,A tiempo,-36.8201,-73.0444,52.76686896138692
PED-01064,2024-02-23,Chile,Teclado Mecánico,Santiago,9,10.0,42.51200203979946,46.94951352203372,13.904222037791651,Retrasado,-33.4489,-70.6693,-9.466710555557395
PED-01065,2024-03-23,Colombia,Laptop Pro,Cali,5,11.0,34.16801574483114,322.29634227404745,46.20029978790083,Retrasado,3.4516,-76.5319,241.9280267413155
PED-01066,2024-06-17,Perú,Mouse Ergonómico,Trujillo,8,8.0,61.67120788003297,125.288652561274,0.0,A tiempo,-8.115,-79.029,63.61744468124103
PED-01067,2024-07-29,Colombia,Laptop Pro,Bogotá,4,4.0,29.769494439145337,327.2935512823864,0.0,A tiempo,4.711,-74.0721,297.52405684324106
PED-01068,2024-12-21,México,Teclado Mecánico,Guadalajara,5,5.0,62.78575167939374,137.86308014293547,0.0,A tiempo,20.6597,-103.3496,75.07732846354173
PED-01069,2024-09-10,México,Hub Usb-C,Guadalajara,5,6.0,60.82999938516868,124.16206579686494,14.09360326724968,Retrasado,20.6597,-103.3496,49.23846314444657
PED-01070,2024-05-27,Chile,Monitor 4K,Santiago,9,10.0,39.23618812597942,83.59882353844357,11.492427328379708,Retrasado,-33.4489,-70.6693,32.87020808408444
PED-01071,2024-12-05,Perú,Hub Usb-C,Lima,7,11.0,43.26209894340524,97.1665260833564,23.26815838408915,Retrasado,-12.0464,-77.0428,30.63626875586201
PED-01072,2024-07-24,México,Hub Usb-C,Monterrey,5,0.0,59.57537163279768,103.64499469013508,0.0,A tiempo,25.6866,-100.3161,44.069623057337395
PED-01073,2024-10-08,México,Hub Usb-C,Guadalajara,7,3.0,22.87387436189562,104.30797796426474,0.0,A tiempo,20.6597,-103.3496,81.43410360236912
PED-01074,2024-01-19,México,Monitor 4K,Monterrey,8,8.0,48.50544306835011,139.92870623886918,0.0,A tiempo,25.6866,-100.3161,91.42326317051908
PED-01075,2024-08-20,México,Teclado Mecánico,CDMX,6,9.0,35.69168798375328,125.74675012089963,37.06242076521009,Retrasado,19.4326,-99.1332,52.99264137193626
PED-01076,2024-02-15,Colombia,Teclado Mecánico,Cali,5,3.0,25.23446198566475,183.09373758279813,0.0,A tiempo,3.4516,-76.5319,157.85927559713338
PED-01077,2024-06-10,Chile,Teclado Mecánico,Valparaíso,7,1.0,47.01179910970796,188.2587591953869,0.0,A tiempo,-33.0472,-71.6127,141.24696008567892
PED-01078,2024-05-09,Chile,Hub Usb-C,Valparaíso,8,10.0,46.41755622092492,103.185983304557,14.034091147728835,Retrasado,-33.0472,-71.6127,42.73433593590324
PED-01079,2024-06-14,México,Mouse Ergonómico,Monterrey,7,8.0,44.47738747887392,-53.46622193837479,8.09772484724049,Retrasado,25.6866,-100.3161,-106.0413342644892
PED-01080,2024-02-29,Chile,Mouse Ergonómico,Santiago,8,7.0,39.02856350371186,149.4732986450907,0.0,A tiempo,-33.4489,-70.6693,110.44473514137883
PED-01081,2024-07-25,Chile,Laptop Pro,Concepción,10,9.0,72.91911266818687,278.3849464405178,0.0,A tiempo,-36.8201,-73.0444,205.46583377233094
PED-01082,2024-09-20,Chile,Mouse Ergonómico,Valparaíso,7,6.0,68.67462004161351,67.94064312675972,0.0,A tiempo,-33.0472,-71.6127,-0.733976914853784
PED-01083,2024-01-01,Chile,Hub Usb-C,Concepción,9,10.0,38.37934179743717,84.06218900042532,10.751125669393616,Retrasado,-36.8201,-73.0444,34.93172153359453
PED-01084,2024-12-02,Colombia,Teclado Mecánico,Bogotá,3,3.0,45.82116751303568,82.13427812741574,0.0,A tiempo,4.711,-74.0721,36.31311061438006
PED-01085,2024-10-04,México,Mouse Ergonómico,CDMX,7,9.0,46.00534509527147,124.49079240421572,19.80238472253564,Retrasado,19.4326,-99.1332,58.683062586408624
PED-01086,2024-08-24,Perú,Monitor 4K,Arequipa,6,0.0,51.2918747333171,37.62256883495098,0.0,A tiempo,-16.409,-71.5375,-13.669305898366119
PED-01087,2024-07-30,Colombia,Monitor 4K,Medellín,5,4.0,29.36726040103084,56.89117016833593,0.0,A tiempo,6.2476,-75.5658,27.523909767305092
PED-01088,2024-01-28,Chile,Teclado Mecánico,Concepción,7,6.0,43.40251358746034,113.72634216789666,0.0,A tiempo,-36.8201,-73.0444,70.32382858043633
PED-01089,2024-04-06,México,Mouse Ergonómico,CDMX,5,5.0,59.838523436061465,124.91776121653233,0.0,A tiempo,19.4326,-99.1332,65.07923778047086
